ConductanceBubbleGraph 
t space sac/bip/ica g 
447 -8.75 sac 0.139094
448 -8.75 sac 0.125841
449 -8.75 sac 0.113852
450 -8.75 sac 0.103004
451 -8.75 sac 0.0931907
452 -8.75 sac 0.0843119
453 -8.75 sac 0.076279
454 -8.75 sac 0.0690115
455 -8.75 sac 0.0624363
456 -8.75 sac 0.0564877
457 -8.75 sac 0.0511058
458 -8.75 sac 0.0462366
459 -8.75 sac 0.0418314
460 -8.75 sac 0.0378459
461 -8.75 sac 0.0342401
462 -8.75 sac 0.0309778
463 -8.75 sac 0.0280264
464 -8.75 sac 0.0253561
465 -8.75 sac 0.0229403
466 -8.75 sac 0.0207547
467 -8.75 sac 0.0187772
468 -8.75 sac 0.0169882
469 -8.75 sac 0.0153697
470 -8.75 sac 0.0139053
471 -8.75 sac 0.0125805
472 -8.75 sac 0.0113818
473 -8.75 sac 0.0102974
474 -8.75 sac 0.00931633
475 -8.75 sac 0.00842871
476 -8.75 sac 0.00762566
477 -8.75 sac 0.00689912
478 -8.75 sac 0.0062418
479 -8.75 sac 0.0056471
480 -8.75 sac 0.00510907
481 -8.75 sac 0.0046223
482 -8.75 sac 0.00418191
483 -8.75 sac 0.00378347
484 -8.75 sac 0.003423
485 -8.75 sac 0.00309687
486 -8.75 sac 0.00280181
487 -8.75 sac 0.00253487
488 -8.75 sac 0.00229336
489 -8.75 sac 0.00207485
490 -8.75 sac 0.00187717
491 -8.75 sac 0.00169832
492 -8.75 sac 0.00153651
493 -8.75 sac 0.00139012
494 -8.75 sac 0.00125767
495 -8.75 sac 0.00113785
496 -8.75 sac 0.00102944
497 -8.75 sac 0.000931358
498 -8.75 sac 0.000842622
499 -8.75 sac 0.000762341
500 -8.75 sac 0.000689708
501 -8.75 sac 0.000623996
502 -8.75 sac 0.000564544
503 -8.75 sac 0.000510757
504 -8.75 sac 0.000462094
505 -8.75 sac 0.000418067
506 -8.75 sac 0.000378236
507 -8.75 sac 0.000342199
508 -8.75 sac 0.000309596
509 -8.75 sac 0.000280099
510 -8.75 sac 0.000253412
511 -8.75 sac 0.000229268
512 -8.75 sac 0.000207424
513 -8.75 sac 0.000187662
514 -8.75 sac 0.000169782
515 -8.75 sac 0.000153606
516 -8.75 sac 0.000138971
517 -8.75 sac 0.00012573
518 -8.75 sac 0.000113751
519 -8.75 sac 0.000102914
520 -8.75 sac 9.31084e-05
521 -8.75 sac 8.42374e-05
522 -8.75 sac 7.62116e-05
523 -8.75 sac 6.89505e-05
524 -8.75 sac 6.23812e-05
525 -8.75 sac 5.64378e-05
526 -8.75 sac 5.10606e-05
527 -8.75 sac 4.61958e-05
528 -8.75 sac 4.17944e-05
529 -8.75 sac 3.78124e-05
530 -8.75 sac 3.42098e-05
531 -8.75 sac 3.09504e-05
532 -8.75 sac 2.80016e-05
533 -8.75 sac 2.53337e-05
534 -8.75 sac 2.292e-05
535 -8.75 sac 2.07363e-05
536 -8.75 sac 1.87606e-05
537 -8.75 sac 1.69732e-05
538 -8.75 sac 1.53561e-05
539 -8.75 sac 1.3893e-05
540 -8.75 sac 1.25693e-05
541 -8.75 sac 1.13718e-05
542 -8.75 sac 1.02883e-05
543 -8.75 sac 9.3081e-06
544 -8.75 sac 8.42126e-06
545 -8.75 sac 7.61892e-06
546 -8.75 sac 6.89302e-06
547 -8.75 sac 6.23628e-06
548 -8.75 sac 5.64211e-06
549 -8.75 sac 5.10456e-06
550 -8.75 sac 4.61821e-06
551 -8.75 sac 4.17821e-06
552 -8.75 sac 3.78013e-06
553 -8.75 sac 3.41997e-06
554 -8.75 sac 3.09413e-06
555 -8.75 sac 2.79934e-06
556 -8.75 sac 2.53263e-06
557 -8.75 sac 2.29133e-06
558 -8.75 sac 2.07302e-06
559 -8.75 sac 1.87551e-06
560 -8.75 sac 1.69682e-06
561 -8.75 sac 1.53515e-06
562 -8.75 sac 1.38889e-06
563 -8.75 sac 1.25656e-06
564 -8.75 sac 1.13684e-06
565 -8.75 sac 1.02853e-06
566 -8.75 sac 9.30535e-07
567 -8.75 sac 8.41878e-07
568 -8.75 sac 7.61667e-07
569 -8.75 sac 6.89099e-07
570 -8.75 sac 6.23444e-07
571 -8.75 sac 5.64045e-07
572 -8.75 sac 5.10305e-07
573 -8.75 sac 4.61685e-07
574 -8.75 sac 4.17698e-07
575 -8.75 sac 3.77901e-07
576 -8.75 sac 3.41896e-07
577 -8.75 sac 3.09322e-07
578 -8.75 sac 2.79851e-07
579 -8.75 sac 2.53188e-07
580 -8.75 sac 2.29065e-07
581 -8.75 sac 2.07241e-07
582 -8.75 sac 1.87496e-07
583 -8.75 sac 1.69632e-07
584 -8.75 sac 1.5347e-07
585 -8.75 sac 1.38848e-07
586 -8.75 sac 1.25619e-07
587 -8.75 sac 1.13651e-07
588 -8.75 sac 1.02823e-07
589 -8.75 sac 9.30261e-08
590 -8.75 sac 8.4163e-08
591 -8.75 sac 7.61443e-08
592 -8.75 sac 6.88896e-08
593 -8.75 sac 6.23261e-08
594 -8.75 sac 5.63879e-08
595 -8.75 sac 5.10155e-08
596 -8.75 sac 4.61549e-08
597 -8.75 sac 4.17575e-08
598 -8.75 sac 3.7779e-08
599 -8.75 sac 3.41796e-08
600 -8.75 sac 3.09231e-08
601 -8.75 sac 2.79769e-08
602 -8.75 sac 2.53113e-08
603 -8.75 sac 2.28998e-08
604 -8.75 sac 2.0718e-08
605 -8.75 sac 1.87441e-08
606 -8.75 sac 1.69582e-08
607 -8.75 sac 1.53425e-08
608 -8.75 sac 1.38807e-08
609 -8.75 sac 1.25582e-08
610 -8.75 sac 1.13617e-08
611 -8.75 sac 1.02792e-08
612 -8.75 sac 9.29987e-09
613 -8.75 sac 8.41382e-09
614 -8.75 sac 7.61218e-09
615 -8.75 sac 6.88693e-09
616 -8.75 sac 6.23077e-09
617 -8.75 sac 5.63713e-09
618 -8.75 sac 5.10004e-09
619 -8.75 sac 4.61413e-09
620 -8.75 sac 4.17452e-09
621 -8.75 sac 3.77679e-09
622 -8.75 sac 3.41695e-09
623 -8.75 sac 3.0914e-09
624 -8.75 sac 2.79686e-09
625 -8.75 sac 2.53039e-09
626 -8.75 sac 2.2893e-09
627 -8.75 sac 2.07119e-09
628 -8.75 sac 1.87385e-09
629 -8.75 sac 1.69532e-09
630 -8.75 sac 1.5338e-09
631 -8.75 sac 1.38766e-09
632 -8.75 sac 1.25545e-09
633 -8.75 sac 1.13584e-09
634 -8.75 sac 1.02762e-09
635 -8.75 sac 9.29713e-10
636 -8.75 sac 8.41134e-10
637 -8.75 sac 7.60994e-10
638 -8.75 sac 6.8849e-10
639 -8.75 sac 6.22893e-10
640 -8.75 sac 5.63547e-10
641 -8.75 sac 5.09854e-10
642 -8.75 sac 4.61277e-10
643 -8.75 sac 4.17329e-10
644 -8.75 sac 3.77567e-10
645 -8.75 sac 3.41594e-10
646 -8.75 sac 3.09049e-10
647 -8.75 sac 2.79604e-10
648 -8.75 sac 2.52964e-10
649 -8.75 sac 2.28863e-10
650 -8.75 sac 2.07058e-10
651 -8.75 sac 1.8733e-10
652 -8.75 sac 1.69482e-10
653 -8.75 sac 1.53335e-10
654 -8.75 sac 1.38725e-10
655 -8.75 sac 1.25508e-10
656 -8.75 sac 1.1355e-10
657 -8.75 sac 1.02732e-10
658 -8.75 sac 9.29439e-11
659 -8.75 sac 8.40886e-11
660 -8.75 sac 7.6077e-11
661 -8.75 sac 6.88287e-11
662 -8.75 sac 6.2271e-11
663 -8.75 sac 5.63381e-11
664 -8.75 sac 5.09704e-11
665 -8.75 sac 4.61141e-11
666 -8.75 sac 4.17206e-11
667 -8.75 sac 3.77456e-11
668 -8.75 sac 3.41494e-11
669 -8.75 sac 3.08958e-11
670 -8.75 sac 2.79521e-11
671 -8.75 sac 2.5289e-11
672 -8.75 sac 2.28795e-11
673 -8.75 sac 2.06997e-11
674 -8.75 sac 1.87275e-11
675 -8.75 sac 1.69432e-11
676 -8.75 sac 1.53289e-11
677 -8.75 sac 1.38685e-11
678 -8.75 sac 1.25471e-11
679 -8.75 sac 1.13517e-11
680 -8.75 sac 1.02701e-11
382 8.75 sac 1.48358
383 8.75 sac 2.43432
384 8.75 sac 2.98381
385 8.75 sac 4.74224
386 8.75 sac 5.78258
387 8.75 sac 6.29933
388 8.75 sac 6.46312
389 8.75 sac 6.39399
390 8.75 sac 6.17593
391 8.75 sac 5.86739
392 8.75 sac 6.9922
393 8.75 sac 7.56139
394 8.75 sac 7.72493
395 8.75 sac 7.62142
396 8.75 sac 7.34786
397 8.75 sac 6.97161
398 8.75 sac 6.53909
399 8.75 sac 6.08187
400 8.75 sac 7.10463
401 8.75 sac 7.6047
402 8.75 sac 7.72232
403 8.75 sac 7.58916
404 8.75 sac 7.29727
405 8.75 sac 6.91053
406 8.75 sac 6.47288
407 8.75 sac 6.01413
408 8.75 sac 5.55415
409 8.75 sac 5.10584
410 8.75 sac 4.67725
411 8.75 sac 4.27302
412 8.75 sac 3.89553
413 8.75 sac 3.54558
414 8.75 sac 3.22294
415 8.75 sac 2.92673
416 8.75 sac 2.65565
417 8.75 sac 2.40818
418 8.75 sac 2.18272
419 8.75 sac 1.9776
420 8.75 sac 1.79122
421 8.75 sac 1.62202
422 8.75 sac 1.46852
423 8.75 sac 1.32935
424 8.75 sac 1.20323
425 8.75 sac 1.08897
426 8.75 sac 0.985493
427 8.75 sac 0.891795
428 8.75 sac 0.806968
429 8.75 sac 0.730184
430 8.75 sac 0.660687
431 8.75 sac 0.59779
432 8.75 sac 0.540872
433 8.75 sac 0.489366
434 8.75 sac 0.44276
435 8.75 sac 0.400589
436 8.75 sac 0.362432
437 8.75 sac 0.327908
438 8.75 sac 0.296671
439 8.75 sac 0.268409
440 8.75 sac 0.242839
441 8.75 sac 0.219704
442 8.75 sac 0.198773
443 8.75 sac 0.179835
444 8.75 sac 0.162702
445 8.75 sac 0.147201
446 8.75 sac 0.133177
447 8.75 sac 0.120488
448 8.75 sac 0.109009
449 8.75 sac 0.0986231
450 8.75 sac 0.0892268
451 8.75 sac 0.0807257
452 8.75 sac 0.0730345
453 8.75 sac 0.0660761
454 8.75 sac 0.0597807
455 8.75 sac 0.0540851
456 8.75 sac 0.0489321
457 8.75 sac 0.04427
458 8.75 sac 0.0400522
459 8.75 sac 0.0362362
460 8.75 sac 0.0327837
461 8.75 sac 0.0296602
462 8.75 sac 0.0268343
463 8.75 sac 0.0242777
464 8.75 sac 0.0219646
465 8.75 sac 0.0198719
466 8.75 sac 0.0179786
467 8.75 sac 0.0162657
468 8.75 sac 0.0147159
469 8.75 sac 0.0133139
470 8.75 sac 0.0120454
471 8.75 sac 0.0108977
472 8.75 sac 0.00985945
473 8.75 sac 0.00892009
474 8.75 sac 0.00807022
475 8.75 sac 0.00730132
476 8.75 sac 0.00660568
477 8.75 sac 0.00597632
478 8.75 sac 0.00540692
479 8.75 sac 0.00489177
480 8.75 sac 0.0044257
481 8.75 sac 0.00400404
482 8.75 sac 0.00362255
483 8.75 sac 0.00327741
484 8.75 sac 0.00296515
485 8.75 sac 0.00268264
486 8.75 sac 0.00242705
487 8.75 sac 0.00219581
488 8.75 sac 0.00198661
489 8.75 sac 0.00179733
490 8.75 sac 0.00162609
491 8.75 sac 0.00147116
492 8.75 sac 0.00133099
493 8.75 sac 0.00120418
494 8.75 sac 0.00108945
495 8.75 sac 0.000985655
496 8.75 sac 0.000891746
497 8.75 sac 0.000806784
498 8.75 sac 0.000729917
499 8.75 sac 0.000660373
500 8.75 sac 0.000597456
501 8.75 sac 0.000540533
502 8.75 sac 0.000489033
503 8.75 sac 0.00044244
504 8.75 sac 0.000400286
505 8.75 sac 0.000362148
506 8.75 sac 0.000327644
507 8.75 sac 0.000296428
508 8.75 sac 0.000268185
509 8.75 sac 0.000242634
510 8.75 sac 0.000219517
511 8.75 sac 0.000198602
512 8.75 sac 0.00017968
513 8.75 sac 0.000162561
514 8.75 sac 0.000147073
515 8.75 sac 0.00013306
516 8.75 sac 0.000120383
517 8.75 sac 0.000108913
518 8.75 sac 9.85364e-05
519 8.75 sac 8.91483e-05
520 8.75 sac 8.06546e-05
521 8.75 sac 7.29702e-05
522 8.75 sac 6.60179e-05
523 8.75 sac 5.9728e-05
524 8.75 sac 5.40373e-05
525 8.75 sac 4.88889e-05
526 8.75 sac 4.42309e-05
527 8.75 sac 4.00168e-05
528 8.75 sac 3.62042e-05
529 8.75 sac 3.27548e-05
530 8.75 sac 2.9634e-05
531 8.75 sac 2.68106e-05
532 8.75 sac 2.42562e-05
533 8.75 sac 2.19452e-05
534 8.75 sac 1.98543e-05
535 8.75 sac 1.79627e-05
536 8.75 sac 1.62513e-05
537 8.75 sac 1.47029e-05
538 8.75 sac 1.33021e-05
539 8.75 sac 1.20347e-05
540 8.75 sac 1.08881e-05
541 8.75 sac 9.85074e-06
542 8.75 sac 8.9122e-06
543 8.75 sac 8.06308e-06
544 8.75 sac 7.29487e-06
545 8.75 sac 6.59984e-06
546 8.75 sac 5.97104e-06
547 8.75 sac 5.40214e-06
548 8.75 sac 4.88745e-06
549 8.75 sac 4.42179e-06
550 8.75 sac 4.0005e-06
551 8.75 sac 3.61935e-06
552 8.75 sac 3.27451e-06
553 8.75 sac 2.96253e-06
554 8.75 sac 2.68027e-06
555 8.75 sac 2.42491e-06
556 8.75 sac 2.19387e-06
557 8.75 sac 1.98485e-06
558 8.75 sac 1.79574e-06
559 8.75 sac 1.62465e-06
560 8.75 sac 1.46986e-06
561 8.75 sac 1.32982e-06
562 8.75 sac 1.20312e-06
563 8.75 sac 1.08849e-06
564 8.75 sac 9.84784e-07
565 8.75 sac 8.90958e-07
566 8.75 sac 8.06071e-07
567 8.75 sac 7.29272e-07
568 8.75 sac 6.5979e-07
569 8.75 sac 5.96928e-07
570 8.75 sac 5.40055e-07
571 8.75 sac 4.88601e-07
572 8.75 sac 4.42049e-07
573 8.75 sac 3.99932e-07
574 8.75 sac 3.61828e-07
575 8.75 sac 3.27355e-07
576 8.75 sac 2.96166e-07
577 8.75 sac 2.67948e-07
578 8.75 sac 2.42419e-07
579 8.75 sac 2.19323e-07
580 8.75 sac 1.98427e-07
581 8.75 sac 1.79521e-07
582 8.75 sac 1.62417e-07
583 8.75 sac 1.46943e-07
584 8.75 sac 1.32943e-07
585 8.75 sac 1.20276e-07
586 8.75 sac 1.08817e-07
587 8.75 sac 9.84494e-08
588 8.75 sac 8.90695e-08
589 8.75 sac 8.05833e-08
590 8.75 sac 7.29057e-08
591 8.75 sac 6.59595e-08
592 8.75 sac 5.96752e-08
593 8.75 sac 5.39896e-08
594 8.75 sac 4.88457e-08
595 8.75 sac 4.41919e-08
596 8.75 sac 3.99814e-08
597 8.75 sac 3.61722e-08
598 8.75 sac 3.27258e-08
599 8.75 sac 2.96079e-08
600 8.75 sac 2.67869e-08
601 8.75 sac 2.42348e-08
602 8.75 sac 2.19258e-08
603 8.75 sac 1.98368e-08
604 8.75 sac 1.79468e-08
605 8.75 sac 1.62369e-08
606 8.75 sac 1.46899e-08
607 8.75 sac 1.32903e-08
608 8.75 sac 1.20241e-08
609 8.75 sac 1.08785e-08
610 8.75 sac 9.84204e-09
611 8.75 sac 8.90433e-09
612 8.75 sac 8.05596e-09
613 8.75 sac 7.28842e-09
614 8.75 sac 6.59401e-09
615 8.75 sac 5.96576e-09
616 8.75 sac 5.39737e-09
617 8.75 sac 4.88313e-09
618 8.75 sac 4.41788e-09
619 8.75 sac 3.99697e-09
620 8.75 sac 3.61615e-09
621 8.75 sac 3.27162e-09
622 8.75 sac 2.95991e-09
623 8.75 sac 2.67791e-09
624 8.75 sac 2.42277e-09
625 8.75 sac 2.19193e-09
626 8.75 sac 1.9831e-09
627 8.75 sac 1.79415e-09
628 8.75 sac 1.62321e-09
629 8.75 sac 1.46856e-09
630 8.75 sac 1.32864e-09
631 8.75 sac 1.20206e-09
632 8.75 sac 1.08753e-09
633 8.75 sac 9.83913e-10
634 8.75 sac 8.9017e-10
635 8.75 sac 8.05359e-10
636 8.75 sac 7.28627e-10
637 8.75 sac 6.59207e-10
638 8.75 sac 5.964e-10
639 8.75 sac 5.39578e-10
640 8.75 sac 4.88169e-10
641 8.75 sac 4.41658e-10
642 8.75 sac 3.99579e-10
643 8.75 sac 3.61509e-10
644 8.75 sac 3.27066e-10
645 8.75 sac 2.95904e-10
646 8.75 sac 2.67712e-10
647 8.75 sac 2.42205e-10
648 8.75 sac 2.19129e-10
649 8.75 sac 1.98251e-10
650 8.75 sac 1.79363e-10
651 8.75 sac 1.62274e-10
652 8.75 sac 1.46813e-10
653 8.75 sac 1.32825e-10
654 8.75 sac 1.2017e-10
655 8.75 sac 1.08721e-10
656 8.75 sac 9.83624e-11
657 8.75 sac 8.89908e-11
658 8.75 sac 8.05121e-11
659 8.75 sac 7.28413e-11
660 8.75 sac 6.59012e-11
661 8.75 sac 5.96224e-11
662 8.75 sac 5.39419e-11
663 8.75 sac 4.88025e-11
664 8.75 sac 4.41528e-11
665 8.75 sac 3.99461e-11
666 8.75 sac 3.61402e-11
667 8.75 sac 3.26969e-11
668 8.75 sac 2.95817e-11
669 8.75 sac 2.67633e-11
670 8.75 sac 2.42134e-11
671 8.75 sac 2.19064e-11
672 8.75 sac 1.98193e-11
673 8.75 sac 1.7931e-11
674 8.75 sac 1.62226e-11
675 8.75 sac 1.4677e-11
676 8.75 sac 1.32786e-11
677 8.75 sac 1.20135e-11
678 8.75 sac 1.08689e-11
383 -8.75 sac 1.48358
384 -8.75 sac 2.43432
385 -8.75 sac 4.46739
386 -8.75 sac 5.69298
387 -8.75 sac 6.33207
388 -8.75 sac 6.57418
389 -8.75 sac 8.03631
390 -8.75 sac 8.79556
391 -8.75 sac 10.5323
392 -8.75 sac 11.4016
393 -8.75 sac 11.6554
394 -8.75 sac 11.5038
395 -8.75 sac 11.0938
396 -8.75 sac 12.0114
397 -8.75 sac 12.3103
398 -8.75 sac 12.1702
399 -8.75 sac 11.7497
400 -8.75 sac 11.159
401 -8.75 sac 10.4741
402 -8.75 sac 9.74691
403 -8.75 sac 9.01198
404 -8.75 sac 8.29195
405 -8.75 sac 9.08469
406 -8.75 sac 9.38219
407 -8.75 sac 9.32049
408 -8.75 sac 9.02794
409 -8.75 sac 8.59387
410 -8.75 sac 8.07995
411 -8.75 sac 7.52827
412 -8.75 sac 6.96709
413 -8.75 sac 6.41498
414 -8.75 sac 5.8837
415 -8.75 sac 5.38031
416 -8.75 sac 4.90861
417 -8.75 sac 4.47022
418 -8.75 sac 4.06526
419 -8.75 sac 3.69293
420 -8.75 sac 3.35181
421 -8.75 sac 3.04013
422 -8.75 sac 2.75597
423 -8.75 sac 2.49732
424 -8.75 sac 2.2622
425 -8.75 sac 2.04868
426 -8.75 sac 1.85493
427 -8.75 sac 1.67923
428 -8.75 sac 1.51998
429 -8.75 sac 1.37569
430 -8.75 sac 1.24499
431 -8.75 sac 1.12665
432 -8.75 sac 1.0195
433 -8.75 sac 0.922502
434 -8.75 sac 0.834709
435 -8.75 sac 0.755252
436 -8.75 sac 0.683345
437 -8.75 sac 0.618275
438 -8.75 sac 0.559394
439 -8.75 sac 0.506116
440 -8.75 sac 0.457909
441 -8.75 sac 0.414291
442 -8.75 sac 0.374825
443 -8.75 sac 0.339119
444 -8.75 sac 0.306812
445 -8.75 sac 0.277583
446 -8.75 sac 0.251138
447 -8.75 sac 0.227212
448 -8.75 sac 0.205565
449 -8.75 sac 0.18598
450 -8.75 sac 0.168261
451 -8.75 sac 0.15223
452 -8.75 sac 0.137727
453 -8.75 sac 0.124605
454 -8.75 sac 0.112733
455 -8.75 sac 0.101992
456 -8.75 sac 0.092275
457 -8.75 sac 0.0834835
458 -8.75 sac 0.0755296
459 -8.75 sac 0.0683334
460 -8.75 sac 0.0618229
461 -8.75 sac 0.0559327
462 -8.75 sac 0.0506037
463 -8.75 sac 0.0457824
464 -8.75 sac 0.0414204
465 -8.75 sac 0.0374741
466 -8.75 sac 0.0339037
467 -8.75 sac 0.0306735
468 -8.75 sac 0.027751
469 -8.75 sac 0.025107
470 -8.75 sac 0.0227149
471 -8.75 sac 0.0205508
472 -8.75 sac 0.0185928
473 -8.75 sac 0.0168213
474 -8.75 sac 0.0152187
475 -8.75 sac 0.0137687
476 -8.75 sac 0.0124569
477 -8.75 sac 0.01127
478 -8.75 sac 0.0101963
479 -8.75 sac 0.00922481
480 -8.75 sac 0.00834591
481 -8.75 sac 0.00755074
482 -8.75 sac 0.00683134
483 -8.75 sac 0.00618048
484 -8.75 sac 0.00559163
485 -8.75 sac 0.00505888
486 -8.75 sac 0.00457689
487 -8.75 sac 0.00414082
488 -8.75 sac 0.0037463
489 -8.75 sac 0.00338937
490 -8.75 sac 0.00306645
491 -8.75 sac 0.00277429
492 -8.75 sac 0.00250996
493 -8.75 sac 0.00227083
494 -8.75 sac 0.00205447
495 -8.75 sac 0.00185873
496 -8.75 sac 0.00168164
497 -8.75 sac 0.00152142
498 -8.75 sac 0.00137646
499 -8.75 sac 0.00124532
500 -8.75 sac 0.00112667
501 -8.75 sac 0.00101933
502 -8.75 sac 0.000922209
503 -8.75 sac 0.000834345
504 -8.75 sac 0.000754852
505 -8.75 sac 0.000682933
506 -8.75 sac 0.000617866
507 -8.75 sac 0.000558998
508 -8.75 sac 0.000505739
509 -8.75 sac 0.000457554
510 -8.75 sac 0.00041396
511 -8.75 sac 0.00037452
512 -8.75 sac 0.000338837
513 -8.75 sac 0.000306554
514 -8.75 sac 0.000277347
515 -8.75 sac 0.000250922
516 -8.75 sac 0.000227016
517 -8.75 sac 0.000205387
518 -8.75 sac 0.000185818
519 -8.75 sac 0.000168114
520 -8.75 sac 0.000152097
521 -8.75 sac 0.000137606
522 -8.75 sac 0.000124495
523 -8.75 sac 0.000112634
524 -8.75 sac 0.000101903
525 -8.75 sac 9.21937e-05
526 -8.75 sac 8.34099e-05
527 -8.75 sac 7.54629e-05
528 -8.75 sac 6.82731e-05
529 -8.75 sac 6.17684e-05
530 -8.75 sac 5.58833e-05
531 -8.75 sac 5.0559e-05
532 -8.75 sac 4.57419e-05
533 -8.75 sac 4.13838e-05
534 -8.75 sac 3.7441e-05
535 -8.75 sac 3.38737e-05
536 -8.75 sac 3.06464e-05
537 -8.75 sac 2.77265e-05
538 -8.75 sac 2.50849e-05
539 -8.75 sac 2.26949e-05
540 -8.75 sac 2.05326e-05
541 -8.75 sac 1.85763e-05
542 -8.75 sac 1.68065e-05
543 -8.75 sac 1.52052e-05
544 -8.75 sac 1.37565e-05
545 -8.75 sac 1.24459e-05
546 -8.75 sac 1.12601e-05
547 -8.75 sac 1.01873e-05
548 -8.75 sac 9.21666e-06
549 -8.75 sac 8.33853e-06
550 -8.75 sac 7.54407e-06
551 -8.75 sac 6.8253e-06
552 -8.75 sac 6.17502e-06
553 -8.75 sac 5.58669e-06
554 -8.75 sac 5.05441e-06
555 -8.75 sac 4.57285e-06
556 -8.75 sac 4.13716e-06
557 -8.75 sac 3.74299e-06
558 -8.75 sac 3.38638e-06
559 -8.75 sac 3.06374e-06
560 -8.75 sac 2.77184e-06
561 -8.75 sac 2.50775e-06
562 -8.75 sac 2.26882e-06
563 -8.75 sac 2.05265e-06
564 -8.75 sac 1.85709e-06
565 -8.75 sac 1.68015e-06
566 -8.75 sac 1.52007e-06
567 -8.75 sac 1.37525e-06
568 -8.75 sac 1.24422e-06
569 -8.75 sac 1.12567e-06
570 -8.75 sac 1.01843e-06
571 -8.75 sac 9.21394e-07
572 -8.75 sac 8.33607e-07
573 -8.75 sac 7.54185e-07
574 -8.75 sac 6.82329e-07
575 -8.75 sac 6.1732e-07
576 -8.75 sac 5.58504e-07
577 -8.75 sac 5.05292e-07
578 -8.75 sac 4.5715e-07
579 -8.75 sac 4.13594e-07
580 -8.75 sac 3.74189e-07
581 -8.75 sac 3.38538e-07
582 -8.75 sac 3.06283e-07
583 -8.75 sac 2.77102e-07
584 -8.75 sac 2.50701e-07
585 -8.75 sac 2.26815e-07
586 -8.75 sac 2.05205e-07
587 -8.75 sac 1.85654e-07
588 -8.75 sac 1.67966e-07
589 -8.75 sac 1.51963e-07
590 -8.75 sac 1.37484e-07
591 -8.75 sac 1.24385e-07
592 -8.75 sac 1.12534e-07
593 -8.75 sac 1.01813e-07
594 -8.75 sac 9.21122e-08
595 -8.75 sac 8.33362e-08
596 -8.75 sac 7.53962e-08
597 -8.75 sac 6.82128e-08
598 -8.75 sac 6.17138e-08
599 -8.75 sac 5.58339e-08
600 -8.75 sac 5.05143e-08
601 -8.75 sac 4.57015e-08
602 -8.75 sac 4.13473e-08
603 -8.75 sac 3.74079e-08
604 -8.75 sac 3.38438e-08
605 -8.75 sac 3.06193e-08
606 -8.75 sac 2.7702e-08
607 -8.75 sac 2.50627e-08
608 -8.75 sac 2.26748e-08
609 -8.75 sac 2.05145e-08
610 -8.75 sac 1.85599e-08
611 -8.75 sac 1.67916e-08
612 -8.75 sac 1.51918e-08
613 -8.75 sac 1.37444e-08
614 -8.75 sac 1.24349e-08
615 -8.75 sac 1.12501e-08
616 -8.75 sac 1.01783e-08
617 -8.75 sac 9.20851e-09
618 -8.75 sac 8.33116e-09
619 -8.75 sac 7.5374e-09
620 -8.75 sac 6.81927e-09
621 -8.75 sac 6.16956e-09
622 -8.75 sac 5.58175e-09
623 -8.75 sac 5.04994e-09
624 -8.75 sac 4.5688e-09
625 -8.75 sac 4.13351e-09
626 -8.75 sac 3.73968e-09
627 -8.75 sac 3.38338e-09
628 -8.75 sac 3.06103e-09
629 -8.75 sac 2.76939e-09
630 -8.75 sac 2.50553e-09
631 -8.75 sac 2.26681e-09
632 -8.75 sac 2.05084e-09
633 -8.75 sac 1.85545e-09
634 -8.75 sac 1.67867e-09
635 -8.75 sac 1.51873e-09
636 -8.75 sac 1.37403e-09
637 -8.75 sac 1.24312e-09
638 -8.75 sac 1.12468e-09
639 -8.75 sac 1.01753e-09
640 -8.75 sac 9.2058e-10
641 -8.75 sac 8.32871e-10
642 -8.75 sac 7.53518e-10
643 -8.75 sac 6.81726e-10
644 -8.75 sac 6.16774e-10
645 -8.75 sac 5.5801e-10
646 -8.75 sac 5.04845e-10
647 -8.75 sac 4.56746e-10
648 -8.75 sac 4.13229e-10
649 -8.75 sac 3.73858e-10
650 -8.75 sac 3.38239e-10
651 -8.75 sac 3.06013e-10
652 -8.75 sac 2.76857e-10
653 -8.75 sac 2.50479e-10
654 -8.75 sac 2.26615e-10
655 -8.75 sac 2.05024e-10
656 -8.75 sac 1.8549e-10
657 -8.75 sac 1.67817e-10
658 -8.75 sac 1.51828e-10
659 -8.75 sac 1.37363e-10
660 -8.75 sac 1.24275e-10
661 -8.75 sac 1.12435e-10
662 -8.75 sac 1.01723e-10
663 -8.75 sac 9.20308e-11
664 -8.75 sac 8.32625e-11
665 -8.75 sac 7.53296e-11
666 -8.75 sac 6.81525e-11
667 -8.75 sac 6.16592e-11
668 -8.75 sac 5.57846e-11
669 -8.75 sac 5.04697e-11
670 -8.75 sac 4.56611e-11
671 -8.75 sac 4.13107e-11
672 -8.75 sac 3.73748e-11
673 -8.75 sac 3.38139e-11
674 -8.75 sac 3.05922e-11
675 -8.75 sac 2.76775e-11
676 -8.75 sac 2.50405e-11
677 -8.75 sac 2.26548e-11
678 -8.75 sac 2.04963e-11
679 -8.75 sac 1.85435e-11
680 -8.75 sac 1.67768e-11
681 -8.75 sac 1.51783e-11
682 -8.75 sac 1.37322e-11
683 -8.75 sac 1.24239e-11
684 -8.75 sac 1.12402e-11
685 -8.75 sac 1.01693e-11
382 8.75 sac 2.96716
383 8.75 sac 4.86864
384 8.75 sac 5.96762
385 8.75 sac 6.51731
386 8.75 sac 6.69653
387 8.75 sac 6.63104
388 8.75 sac 6.40893
389 8.75 sac 6.09144
